DATE,GAME_ID,SEASON,TEAM,TEAM_LVL,PLAYER_ID,START_POSITION,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
2022-10-14,12200062,2022,Houston,하위팀,1629645,G,26.583333333333332,8,14,0.571,5,6,0.833,1,2,0.5,2,5.0,7,3,0,0,2,1,22,16
2022-10-14,12200062,2022,Houston,하위팀,1630224,G,28.766666666666666,10,15,0.667,4,7,0.571,9,9,1.0,0,1.0,1,3,1,0,1,3,33,15
2022-10-14,12200062,2022,Houston,하위팀,1630578,C,24.9,4,9,0.444,2,2,1.0,2,2,1.0,1,2.0,3,5,1,2,2,3,12,11
2022-10-14,12200062,2022,Houston,하위팀,1630231,F,33.6,4,8,0.5,2,5,0.4,0,0,0.0,2,5.0,7,3,0,1,2,1,10,9
2022-10-14,12200062,2022,Houston,하위팀,201569,F,16.65,4,8,0.5,2,5,0.4,4,4,1.0,0,0.0,0,1,0,0,0,1,14,3
2022-10-14,12200066,2022,Minnesota,중위팀,1626157,F,33.166666666666664,4,12,0.333,1,6,0.167,6,7,0.857,0,9.0,9,7,0,0,1,3,15,-13
2022-10-14,12200062,2022,Houston,하위팀,1626246,0,4.95,1,1,1.0,0,0,0.0,0,0,0.0,0,2.0,2,0,0,1,0,0,2,-2
2022-10-14,12200063,2022,Cleveland,하위팀,1630171,F,24.3,6,7,0.857,1,1,1.0,4,4,1.0,1,2.0,3,1,1,1,0,3,17,11
2022-10-14,12200063,2022,Cleveland,하위팀,1626224,F,22.783333333333335,3,9,0.333,1,5,0.2,4,6,0.667,0,9.0,9,1,1,0,0,1,11,0
2022-10-14,12200063,2022,Cleveland,하위팀,1630596,C,16.516666666666666,1,4,0.25,0,1,0.0,6,8,0.75,0,2.0,2,2,1,0,1,3,8,10
2022-10-14,12200064,2022,Boston,중위팀,1628401,G,25.883333333333333,6,8,0.75,5,6,0.833,6,7,0.857,1,2.0,3,2,1,0,0,6,23,7
2022-10-14,12200064,2022,Boston,중위팀,201143,C,29.333333333333332,3,8,0.375,3,7,0.429,4,4,1.0,0,4.0,4,4,1,1,0,0,13,4
2022-10-14,12200064,2022,Boston,중위팀,1627759,F,33.36666666666667,9,15,0.6,3,8,0.375,2,4,0.5,1,3.0,4,3,0,0,5,4,23,-9
2022-10-14,12200064,2022,Boston,중위팀,1628369,F,29.433333333333334,6,15,0.4,3,10,0.3,6,6,1.0,2,7.0,9,6,0,0,3,4,21,7
2022-10-14,12200063,2022,Orlando,하위팀,1629678,0,8.816666666666666,2,3,0.667,2,3,0.667,0,0,0.0,1,3.0,4,3,0,0,1,2,6,10
2022-10-14,12200063,2022,Orlando,하위팀,1629962,0,12.0,0,4,0.0,0,3,0.0,2,2,1.0,3,2.0,5,1,1,0,1,0,2,4
2022-10-14,12200063,2022,Orlando,하위팀,1630284,0,14.55,3,4,0.75,1,1,1.0,1,2,0.5,2,1.0,3,1,1,1,0,0,8,8
2022-10-14,12200063,2022,Orlando,하위팀,1631216,0,15.216666666666667,4,6,0.667,3,4,0.75,0,0,0.0,2,1.0,3,1,0,0,3,1,11,8
2022-10-14,12200063,2022,Orlando,하위팀,1629626,0,16.35,3,7,0.429,0,2,0.0,2,3,0.667,2,4.0,6,1,1,2,0,1,8,4
2022-10-14,12200063,2022,Orlando,하위팀,1629021,0,6.566666666666666,1,3,0.333,1,3,0.333,0,0,0.0,0,1.0,1,0,0,0,0,0,3,7
2022-10-14,12200063,2022,Orlando,하위팀,1629643,0,14.366666666666667,2,6,0.333,1,5,0.2,0,1,0.0,1,2.0,3,2,1,1,2,1,5,12
2022-10-14,12200063,2022,Orlando,하위팀,1630181,0,26.75,3,5,0.6,0,1,0.0,2,4,0.5,0,4.0,4,4,1,3,1,2,8,7
2022-10-14,12200063,2022,Orlando,하위팀,1630175,G,21.816666666666666,4,7,0.571,0,0,0.0,6,6,1.0,0,0.0,0,1,1,0,3,0,14,-8
2022-10-14,12200063,2022,Orlando,하위팀,1630532,G,21.266666666666666,4,12,0.333,1,6,0.167,4,4,1.0,2,2.0,4,5,1,0,1,4,13,-1
2022-10-14,12200063,2022,Orlando,하위팀,1628964,C,19.666666666666668,4,10,0.4,0,3,0.0,1,1,1.0,3,4.0,7,0,1,2,0,3,9,-7
2022-10-14,12200063,2022,Orlando,하위팀,1628976,F,24.2,2,7,0.286,1,3,0.333,2,4,0.5,0,7.0,7,2,1,0,1,2,7,-13
2022-10-14,12200063,2022,Orlando,하위팀,1631094,F,26.816666666666666,6,12,0.5,1,3,0.333,4,4,1.0,1,4.0,5,2,0,0,1,3,17,-7
2022-10-14,12200063,2022,Cleveland,하위팀,1630691,0,12.0,0,2,0.0,0,1,0.0,0,0,0.0,0,2.0,2,1,2,0,0,0,0,-4
2022-10-14,12200063,2022,Cleveland,하위팀,1630207,0,12.0,3,6,0.5,2,5,0.4,0,0,0.0,1,1.0,2,1,0,1,0,1,8,-4
2022-10-14,12200063,2022,Cleveland,하위팀,1630536,0,16.833333333333332,3,6,0.5,0,1,0.0,1,1,1.0,1,0.0,1,0,1,0,4,2,7,-7
2022-10-14,12200063,2022,Cleveland,하위팀,1629603,0,14.016666666666667,2,2,1.0,2,2,1.0,2,2,1.0,0,1.0,1,0,0,0,1,5,8,-8
2022-10-14,12200063,2022,Cleveland,하위팀,1630612,0,20.183333333333334,3,10,0.3,1,1,1.0,0,1,0.0,0,2.0,2,3,0,0,1,0,7,-13
2022-10-14,12200063,2022,Cleveland,하위팀,1630600,0,20.483333333333334,4,6,0.667,0,1,0.0,0,0,0.0,0,3.0,3,3,0,0,0,2,8,-13
2022-10-14,12200063,2022,Cleveland,하위팀,1630205,0,17.55,2,3,0.667,2,2,1.0,6,6,1.0,0,1.0,1,0,0,0,0,1,12,-14
2022-10-14,12200063,2022,Cleveland,하위팀,201577,0,13.283333333333333,0,2,0.0,0,0,0.0,0,0,0.0,2,1.0,3,1,0,2,3,2,0,-6
2022-10-14,12200063,2022,Cleveland,하위팀,203526,G,23.233333333333334,3,7,0.429,1,4,0.25,0,0,0.0,0,2.0,2,2,1,0,2,2,7,11
2022-10-14,12200063,2022,Cleveland,하위팀,1627747,G,26.816666666666666,5,12,0.417,3,6,0.5,2,2,1.0,0,4.0,4,3,4,0,2,2,15,7
2022-10-14,12200064,2022,Boston,중위팀,1629684,0,30.9,3,12,0.25,2,6,0.333,3,4,0.75,1,4.0,5,0,0,2,4,5,11,5
2022-10-14,12200066,2022,Minnesota,중위팀,203497,C,30.1,6,6,1.0,0,0,0.0,4,10,0.4,1,7.0,8,2,4,0,2,3,16,-12
2022-10-14,12200069,2022,Denver,상위팀,1631212,0,3.65,0,2,0.0,0,1,0.0,0,0,0.0,0,1.0,1,0,0,0,0,0,0,-2
2022-10-14,12200066,2022,Minnesota,중위팀,1626156,G,27.366666666666667,7,13,0.538,2,5,0.4,1,2,0.5,0,0.0,0,5,1,0,6,1,17,-17
2022-10-14,12200069,2022,Golden State,중위팀,1630237,0,0.4,0,0,0.0,0,0,0.0,0,0,0.0,0,1.0,1,0,0,0,0,0,0,0
2022-10-14,12200069,2022,Golden State,중위팀,1629010,0,8.6,1,2,0.5,1,2,0.5,2,2,1.0,0,2.0,2,0,0,0,0,0,5,8
2022-10-14,12200069,2022,Golden State,중위팀,1630311,0,8.6,1,1,1.0,0,0,0.0,2,2,1.0,0,1.0,1,0,0,0,1,0,4,8
2022-10-14,12200069,2022,Golden State,중위팀,1631157,0,14.85,3,6,0.5,1,1,1.0,2,4,0.5,0,0.0,0,1,1,0,1,0,9,-5
2022-10-14,12200069,2022,Golden State,중위팀,1628978,0,15.633333333333333,3,7,0.429,0,2,0.0,0,0,0.0,1,3.0,4,0,1,0,1,4,6,-13
2022-10-14,12200069,2022,Golden State,중위팀,1630228,0,30.3,6,7,0.857,1,2,0.5,4,4,1.0,4,2.0,6,7,2,0,3,6,17,9
2022-10-14,12200069,2022,Golden State,중위팀,1631116,0,17.816666666666666,1,7,0.143,0,6,0.0,3,3,1.0,0,5.0,5,2,1,0,1,0,5,0
2022-10-14,12200069,2022,Golden State,중위팀,1630164,0,16.533333333333335,7,9,0.778,0,0,0.0,1,3,0.333,1,5.0,6,3,0,1,2,4,15,-14
2022-10-14,12200069,2022,Golden State,중위팀,1629673,0,23.416666666666668,1,10,0.1,0,5,0.0,1,1,1.0,0,1.0,1,2,1,1,1,3,3,-3
2022-10-14,12200069,2022,Golden State,중위팀,201939,G,26.1,4,13,0.308,1,9,0.111,5,5,1.0,0,2.0,2,5,0,0,1,2,14,-2
2022-10-14,12200069,2022,Golden State,중위팀,202691,G,15.983333333333333,6,10,0.6,5,8,0.625,0,0,0.0,1,2.0,3,1,0,1,1,1,17,4
2022-10-14,12200069,2022,Golden State,중위팀,1626172,C,13.716666666666667,2,4,0.5,0,0,0.0,0,0,0.0,2,3.0,5,6,0,0,1,4,4,-9
2022-10-14,12200070,2022,L.A. Lakers,중위팀,1631108,F,21.0,1,2,0.5,0,0,0.0,1,2,0.5,0,1.0,1,1,0,0,2,3,3,-26
2022-10-14,12200069,2022,Golden State,중위팀,203110,F,24.216666666666665,2,7,0.286,0,3,0.0,2,2,1.0,0,4.0,4,4,1,0,2,5,6,-12
2022-10-14,12200070,2022,Sacramento,중위팀,1630241,0,6.916666666666667,1,1,1.0,1,1,1.0,0,0,0.0,0,0.0,0,0,0,0,1,1,3,11
2022-10-14,12200069,2022,Denver,상위팀,1628427,0,6.4,0,1,0.0,0,1,0.0,0,0,0.0,0,1.0,1,0,0,0,1,0,0,-6
2022-10-14,12200069,2022,Denver,상위팀,1630192,0,6.4,1,2,0.5,0,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,2,2,-6
