DATE,GAME_ID,TEAM,TEAM_LVL,PLAYER_ID,START_POSITION,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
2022-12-13,22200412,Utah,상위팀,1631117,0,23.3,5,10,0.5,0,0,0.0,1,2,0.5,6,10.0,16,0,0,3,0,2,11,9
2022-12-13,22200412,Utah,상위팀,200752,0,19.083333333333332,2,6,0.333,0,2,0.0,0,0,0.0,1,4.0,5,1,0,1,1,0,4,15
2022-12-13,22200412,Utah,상위팀,1629638,0,25.0,7,10,0.7,4,6,0.667,1,2,0.5,0,3.0,3,6,0,2,4,0,19,12
2022-12-13,22200412,Utah,상위팀,1629659,0,5.033333333333333,2,5,0.4,1,3,0.333,0,0,0.0,0,1.0,1,1,1,0,1,1,5,-2
2022-12-13,22200412,Utah,상위팀,1630534,0,3.8333333333333335,0,1,0.0,0,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,1,0,-4
2022-12-13,22200412,Utah,상위팀,1628962,0,3.8333333333333335,0,0,0.0,0,0,0.0,0,0,0.0,1,0.0,1,0,0,1,0,1,0,-4
2022-12-13,22200412,Utah,상위팀,1630195,0,2.066666666666667,0,1,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
2022-12-13,22200413,Boston,중위팀,1627759,F,42.733333333333334,10,21,0.476,3,7,0.429,2,4,0.5,2,13.0,15,5,3,0,4,4,25,10
2022-12-13,22200413,Boston,중위팀,1628369,F,43.916666666666664,15,29,0.517,5,10,0.5,9,10,0.9,1,8.0,9,6,0,1,4,1,44,12
2022-12-13,22200413,Boston,중위팀,201933,C,23.25,3,11,0.273,0,5,0.0,0,0,0.0,1,4.0,5,3,0,0,0,3,6,4
2022-12-13,22200413,Boston,중위팀,1628401,G,26.3,4,7,0.571,2,4,0.5,0,0,0.0,0,1.0,1,0,0,0,0,1,10,2
2022-12-13,22200413,Boston,중위팀,203935,G,42.3,7,17,0.412,4,11,0.364,0,0,0.0,1,4.0,5,6,2,0,3,4,18,3
2022-12-13,22200413,Boston,중위팀,1627763,0,21.116666666666667,2,6,0.333,1,2,0.5,0,0,0.0,0,2.0,2,6,0,0,2,2,5,-12
2022-12-13,22200413,Boston,중위팀,1628436,0,24.05,1,3,0.333,0,0,0.0,0,2,0.0,6,1.0,7,1,0,1,0,2,2,7
2022-12-13,22200413,Boston,중위팀,1629684,0,30.65,3,6,0.5,3,5,0.6,0,0,0.0,2,3.0,5,0,1,0,0,4,9,-7
2022-12-13,22200413,Boston,중위팀,1630573,0,10.683333333333334,1,4,0.25,1,4,0.25,0,0,0.0,0,2.0,2,0,0,0,1,1,3,1
2022-12-13,22200413,L.A. Lakers,중위팀,1629022,F,23.466666666666665,3,6,0.5,1,1,1.0,0,1,0.0,1,2.0,3,0,0,0,1,0,7,-18
2022-12-13,22200413,L.A. Lakers,중위팀,2544,F,42.78333333333333,14,25,0.56,3,11,0.273,2,4,0.5,0,9.0,9,9,2,1,4,4,33,10
2022-12-13,22200413,L.A. Lakers,중위팀,203076,C,46.016666666666666,13,24,0.542,0,2,0.0,11,15,0.733,4,8.0,12,3,1,1,1,1,37,-8
2022-12-13,22200413,L.A. Lakers,중위팀,201976,G,18.75,2,5,0.4,2,3,0.667,0,0,0.0,0,2.0,2,0,0,1,2,1,6,-10
2022-12-13,22200413,L.A. Lakers,중위팀,203471,G,19.35,0,2,0.0,0,1,0.0,2,2,1.0,0,1.0,1,1,0,0,0,2,2,-15
2022-12-13,22200413,L.A. Lakers,중위팀,1630559,0,35.583333333333336,2,6,0.333,0,2,0.0,0,0,0.0,1,3.0,4,5,2,2,0,3,4,8
2022-12-13,22200413,L.A. Lakers,중위팀,1628972,0,30.8,1,3,0.333,0,2,0.0,0,0,0.0,0,3.0,3,0,1,0,1,2,2,12
2022-12-13,22200413,L.A. Lakers,중위팀,1629134,0,6.416666666666667,1,2,0.5,1,1,1.0,0,0,0.0,0,0.0,0,0,0,0,0,0,3,-2
2022-12-13,22200413,L.A. Lakers,중위팀,1628418,0,6.983333333333333,1,1,1.0,0,0,0.0,2,2,1.0,0,1.0,1,0,0,0,0,0,4,4
2022-12-13,22200411,Phoenix,상위팀,1630688,0,4.283333333333333,0,1,0.0,0,1,0.0,0,0,0.0,0,1.0,1,0,0,0,0,0,0,-5
2022-12-13,22200412,Utah,상위팀,201144,G,28.866666666666667,2,8,0.25,2,7,0.286,1,1,1.0,0,0.0,0,6,1,0,3,3,7,12
2022-12-13,22200412,Utah,상위팀,203903,G,28.5,4,13,0.308,1,7,0.143,2,2,1.0,0,1.0,1,3,0,1,4,2,11,14
2022-12-13,22200413,L.A. Lakers,중위팀,201566,0,34.85,7,19,0.368,1,6,0.167,5,6,0.833,1,13.0,14,5,1,4,2,4,20,-1
2022-12-13,22200412,Utah,상위팀,203482,F,16.1,3,5,0.6,0,2,0.0,0,0,0.0,1,4.0,5,3,0,0,3,4,6,3
2022-12-13,22200412,Utah,상위팀,1629020,C,22.633333333333333,8,9,0.889,0,0,0.0,2,3,0.667,8,6.0,14,6,1,1,1,5,18,12
2022-12-13,22200411,Houston,하위팀,1631095,F,29.25,4,5,0.8,3,3,1.0,3,4,0.75,0,8.0,8,0,0,1,2,5,14,13
2022-12-13,22200411,Houston,하위팀,1630578,C,28.766666666666666,4,10,0.4,0,0,0.0,2,2,1.0,6,10.0,16,2,0,1,3,1,10,-3
2022-12-13,22200411,Houston,하위팀,201569,F,22.616666666666667,3,10,0.3,2,6,0.333,2,2,1.0,0,3.0,3,1,0,2,3,3,10,6
2022-12-13,22200411,Houston,하위팀,1629645,G,33.25,6,16,0.375,2,8,0.25,4,5,0.8,0,5.0,5,4,2,0,4,4,18,22
2022-12-13,22200411,Houston,하위팀,1630586,0,10.15,0,0,0.0,0,0,0.0,0,0,0.0,2,3.0,5,1,2,1,0,1,0,0
2022-12-13,22200411,Houston,하위팀,1630231,0,19.516666666666666,3,5,0.6,1,1,1.0,0,0,0.0,1,3.0,4,0,0,0,1,2,7,-1
2022-12-13,22200411,Houston,하위팀,1631106,0,18.75,3,8,0.375,0,3,0.0,4,4,1.0,3,4.0,7,0,1,2,3,2,10,1
2022-12-13,22200411,Houston,하위팀,1630227,0,14.75,2,3,0.667,2,3,0.667,2,2,1.0,0,4.0,4,1,1,0,4,0,8,-8
2022-12-13,22200411,Houston,하위팀,1629726,0,16.733333333333334,2,5,0.4,1,4,0.25,3,3,1.0,2,2.0,4,1,0,0,0,1,8,5
2022-12-13,22200411,Houston,하위팀,1628981,0,9.083333333333334,0,2,0.0,0,0,0.0,0,0,0.0,2,2.0,4,2,0,2,0,2,0,17
2022-12-13,22200412,New Orleans,중위팀,1630530,F,24.85,0,7,0.0,0,4,0.0,0,1,0.0,0,0.0,0,2,1,1,1,1,0,-14
2022-12-13,22200412,New Orleans,중위팀,1629627,F,25.683333333333334,10,16,0.625,0,2,0.0,6,10,0.6,3,6.0,9,5,2,0,4,3,26,-15
2022-12-13,22200411,Houston,하위팀,1630224,G,37.13333333333333,7,17,0.412,1,7,0.143,11,12,0.917,1,6.0,7,4,0,0,2,0,26,18
2022-12-13,22200412,New Orleans,중위팀,202066,0,6.133333333333334,1,1,1.0,1,1,1.0,0,0,0.0,1,1.0,2,1,0,0,0,0,3,2
2022-12-13,22200412,New Orleans,중위팀,202685,C,19.25,6,13,0.462,0,2,0.0,3,4,0.75,5,1.0,6,1,2,0,3,5,15,5
2022-12-13,22200412,New Orleans,중위팀,1630184,0,6.133333333333334,1,4,0.25,0,1,0.0,2,2,1.0,0,1.0,1,0,0,0,0,1,4,2
2022-12-13,22200412,New Orleans,중위팀,1629637,0,6.133333333333334,0,1,0.0,0,1,0.0,0,0,0.0,0,1.0,1,0,0,0,1,0,0,2
2022-12-13,22200412,New Orleans,중위팀,1626195,0,6.133333333333334,3,5,0.6,1,2,0.5,2,2,1.0,0,1.0,1,2,1,0,1,0,9,2
2022-12-13,22200412,New Orleans,중위팀,1630631,0,17.183333333333334,1,6,0.167,0,3,0.0,2,5,0.4,0,2.0,2,3,3,0,3,1,4,-8
2022-12-13,22200412,Utah,상위팀,1628374,F,30.866666666666667,8,16,0.5,2,7,0.286,1,2,0.5,2,9.0,11,1,1,1,2,3,19,23
2022-12-13,22200412,New Orleans,중위팀,1626204,0,23.283333333333335,2,7,0.286,0,3,0.0,0,0,0.0,3,4.0,7,3,0,1,1,2,4,-21
2022-12-13,22200412,New Orleans,중위팀,1630230,0,22.516666666666666,2,5,0.4,0,1,0.0,2,2,1.0,0,3.0,3,2,0,1,0,0,6,-14
2022-12-13,22200412,New Orleans,중위팀,1630700,0,26.15,2,4,0.5,1,2,0.5,2,2,1.0,1,4.0,5,3,0,0,0,2,7,-11
2022-12-13,22200412,New Orleans,중위팀,203468,G,30.283333333333335,6,17,0.353,1,2,0.5,1,3,0.333,2,4.0,6,0,2,0,3,1,14,-22
2022-12-13,22200412,New Orleans,중위팀,1630529,G,20.466666666666665,2,5,0.4,0,2,0.0,2,2,1.0,0,0.0,0,2,0,0,0,1,6,-12
2022-12-13,22200412,New Orleans,중위팀,1628984,0,5.8,1,2,0.5,0,1,0.0,0,0,0.0,0,0.0,0,1,1,0,0,0,2,-1
2022-12-14,22200417,Toronto,중위팀,1627783,F,42.516666666666666,7,19,0.368,1,1,1.0,4,6,0.667,1,3.0,4,6,0,0,1,4,19,-5
2022-12-14,22200417,Toronto,중위팀,201152,C,27.616666666666667,3,5,0.6,0,0,0.0,0,0,0.0,2,1.0,3,1,1,0,1,2,6,-2
2022-12-14,22200417,Toronto,중위팀,1629018,G,24.9,5,9,0.556,1,3,0.333,0,0,0.0,0,1.0,1,1,0,0,0,3,11,-4
2022-12-14,22200417,Toronto,중위팀,1627832,G,38.166666666666664,13,25,0.52,2,8,0.25,11,11,1.0,0,8.0,8,5,4,1,2,4,39,8
2022-12-14,22200417,Toronto,중위팀,1628449,0,17.433333333333334,2,5,0.4,0,2,0.0,2,2,1.0,0,4.0,4,0,1,1,0,1,6,7
2022-12-14,22200417,Toronto,중위팀,1631132,0,13.016666666666667,2,4,0.5,0,0,0.0,0,0,0.0,3,1.0,4,1,1,1,0,0,4,9
2022-12-14,22200417,Toronto,중위팀,1630625,0,4.85,2,3,0.667,0,1,0.0,0,0,0.0,0,1.0,1,0,0,2,0,2,4,-4
2022-12-14,22200417,Toronto,중위팀,1630567,F,39.96666666666667,10,16,0.625,2,3,0.667,5,6,0.833,2,5.0,7,10,0,1,3,0,27,-2
2022-12-14,22200417,Toronto,중위팀,203920,0,7.366666666666666,1,3,0.333,0,0,0.0,0,0,0.0,1,1.0,2,0,1,1,0,0,2,-8
2022-12-14,22200417,Toronto,중위팀,1627823,0,24.166666666666668,2,5,0.4,0,3,0.0,1,2,0.5,2,3.0,5,1,0,0,0,2,5,-4
2022-12-14,22200416,Orlando,하위팀,1628964,0,17.566666666666666,4,6,0.667,2,4,0.5,1,3,0.333,0,7.0,7,0,0,2,0,3,11,6
2022-12-14,22200417,Sacramento,중위팀,1628368,G,41.43333333333333,9,23,0.391,4,8,0.5,5,7,0.714,0,6.0,6,10,1,0,3,4,27,6
2022-12-14,22200417,Sacramento,중위팀,1626168,0,12.166666666666666,2,4,0.5,1,2,0.5,0,0,0.0,0,3.0,3,2,0,0,0,0,5,-9
2022-12-14,22200417,Sacramento,중위팀,1629002,0,4.616666666666667,1,1,1.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,1,1,2,-13
2022-12-14,22200417,Sacramento,중위팀,1628370,0,32.55,6,13,0.462,5,10,0.5,7,8,0.875,2,1.0,3,3,0,0,1,1,24,10
2022-12-14,22200417,Sacramento,중위팀,1630558,0,12.283333333333333,1,3,0.333,0,2,0.0,0,0,0.0,2,1.0,3,2,0,0,1,0,2,-13
2022-12-14,22200417,Sacramento,중위팀,1629056,G,24.85,7,14,0.5,5,12,0.417,0,0,0.0,1,2.0,3,2,0,1,4,3,19,1
2022-12-14,22200417,Sacramento,중위팀,1627734,C,40.25,10,13,0.769,0,0,0.0,1,1,1.0,5,15.0,20,7,1,1,5,3,21,13
2022-12-14,22200417,Sacramento,중위팀,1631099,F,32.38333333333333,4,12,0.333,2,8,0.25,0,0,0.0,1,3.0,4,0,1,1,0,1,10,1
2022-12-14,22200417,Sacramento,중위팀,203084,F,36.35,4,8,0.5,0,4,0.0,4,4,1.0,2,6.0,8,3,0,0,0,1,12,8
2022-12-14,22200416,Orlando,하위팀,1630284,0,3.8666666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,1,0,4
2022-12-14,22200416,Orlando,하위팀,1629678,0,14.416666666666666,1,2,0.5,0,1,0.0,0,0,0.0,1,1.0,2,0,1,0,0,1,2,-4
2022-12-14,22200417,Sacramento,중위팀,1626158,0,3.1333333333333333,1,2,0.5,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,2,2,1
2022-12-14,22200418,New York,중위팀,1629628,F,33.96666666666667,8,17,0.471,4,7,0.571,2,2,1.0,2,4.0,6,2,0,1,3,6,22,-4
2022-12-14,22200418,Chicago,중위팀,1627936,G,32.4,2,2,1.0,0,0,0.0,0,0,0.0,0,2.0,2,5,3,0,2,5,4,-15
2022-12-14,22200418,New York,중위팀,1629011,C,35.666666666666664,4,8,0.5,0,0,0.0,0,0,0.0,6,4.0,10,1,0,2,0,2,8,7
2022-12-14,22200419,Miami,상위팀,1629312,0,18.2,0,2,0.0,0,1,0.0,0,0,0.0,1,2.0,3,3,2,0,1,2,0,14
2022-12-14,22200416,Orlando,하위팀,1630175,0,20.333333333333332,3,7,0.429,0,3,0.0,7,7,1.0,0,5.0,5,6,0,0,3,4,13,1
2022-12-14,22200419,Miami,상위팀,203506,0,31.133333333333333,4,8,0.5,2,5,0.4,2,3,0.667,0,4.0,4,3,3,0,2,4,12,18
2022-12-14,22200419,Miami,상위팀,200768,G,29.233333333333334,5,10,0.5,4,9,0.444,0,0,0.0,0,3.0,3,6,0,0,1,3,14,-10
2022-12-14,22200419,Miami,상위팀,1629639,G,39.96666666666667,12,23,0.522,9,17,0.529,2,2,1.0,1,2.0,3,2,0,0,1,1,35,0
2022-12-14,22200419,Miami,상위팀,1628389,C,33.083333333333336,5,13,0.385,0,0,0.0,5,6,0.833,2,11.0,13,3,2,0,5,6,15,-14
2022-12-14,22200419,Miami,상위팀,1628997,F,33.516666666666666,1,6,0.167,1,5,0.2,0,0,0.0,2,2.0,4,5,1,0,3,1,3,-12
2022-12-14,22200419,Miami,상위팀,1629622,F,17.5,4,11,0.364,2,7,0.286,0,0,0.0,0,2.0,2,0,1,0,0,0,10,-14
2022-12-14,22200418,Chicago,중위팀,1627884,0,10.883333333333333,1,2,0.5,0,1,0.0,0,0,0.0,1,0.0,1,0,1,1,0,0,2,-7
2022-12-14,22200418,Chicago,중위팀,201609,0,10.05,3,5,0.6,1,3,0.333,0,1,0.0,0,0.0,0,1,0,0,0,0,7,-5
2022-12-14,22200418,Chicago,중위팀,203083,0,11.883333333333333,1,1,1.0,0,0,0.0,0,0,0.0,0,2.0,2,2,0,0,2,2,2,-5
2022-12-14,22200418,Chicago,중위팀,1629750,0,10.0,2,3,0.667,1,2,0.5,1,2,0.5,1,2.0,3,0,0,1,1,2,6,5
2022-12-14,22200418,Chicago,중위팀,1629632,0,27.55,5,8,0.625,2,4,0.5,0,0,0.0,0,4.0,4,2,0,0,1,0,12,3
2022-12-14,22200418,Chicago,중위팀,203897,G,41.11666666666667,11,23,0.478,2,8,0.25,1,1,1.0,0,5.0,5,3,1,0,2,3,25,-3
2022-12-14,22200418,Chicago,중위팀,202696,C,41.11666666666667,9,16,0.563,1,5,0.2,0,0,0.0,0,7.0,7,5,0,2,1,1,19,-3
2022-12-14,22200418,Chicago,중위팀,1630172,F,40.2,4,6,0.667,2,3,0.667,1,1,1.0,1,1.0,2,5,1,1,1,2,11,-1
2022-12-14,22200418,Chicago,중위팀,201942,F,39.8,8,18,0.444,0,2,0.0,16,17,0.941,0,5.0,5,2,0,2,2,3,32,-9
2022-12-14,22200418,New York,중위팀,1630579,0,8.2,1,1,1.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,1,0,1,2,7
2022-12-14,22200418,New York,중위팀,1630540,0,13.966666666666667,2,2,1.0,2,2,1.0,0,0,0.0,0,1.0,1,1,1,0,1,2,6,7
2022-12-14,22200418,New York,중위팀,1628392,0,15.783333333333333,2,5,0.4,1,1,1.0,1,2,0.5,5,3.0,8,1,0,0,0,3,6,1
2022-12-14,22200418,New York,중위팀,1630193,0,34.7,4,10,0.4,1,4,0.25,0,0,0.0,0,3.0,3,4,4,0,1,3,9,6
2022-12-14,22200418,New York,중위팀,1629656,G,36.983333333333334,5,8,0.625,4,7,0.571,0,1,0.0,1,4.0,5,2,1,1,2,4,14,14
2022-12-14,22200418,New York,중위팀,1628973,G,39.38333333333333,11,21,0.524,3,6,0.5,5,5,1.0,0,2.0,2,7,1,0,2,2,30,1
2022-12-14,22200418,New York,중위팀,203944,F,46.36666666666667,8,19,0.421,3,7,0.429,12,15,0.8,1,12.0,13,7,0,0,6,2,31,1
2022-12-14,22200416,Orlando,하위팀,203082,0,24.316666666666666,4,9,0.444,3,7,0.429,0,0,0.0,1,3.0,4,1,1,0,2,1,11,9
2022-12-14,22200415,Golden State,중위팀,201939,G,29.55,11,19,0.579,5,10,0.5,11,11,1.0,1,6.0,7,7,2,1,3,2,38,-6
2022-12-14,22200416,Orlando,하위팀,1630532,G,36.4,7,17,0.412,3,6,0.5,7,8,0.875,1,2.0,3,4,0,1,1,3,24,9
2022-12-14,22200415,Golden State,중위팀,1629673,G,33.25,8,22,0.364,1,7,0.143,3,3,1.0,2,3.0,5,5,1,0,4,5,20,5
2022-12-14,22200415,Golden State,중위팀,1626172,C,21.383333333333333,2,5,0.4,0,0,0.0,0,0,0.0,1,5.0,6,3,0,0,0,3,4,-10
2022-12-14,22200415,Golden State,중위팀,203110,F,27.05,0,3,0.0,0,1,0.0,1,2,0.5,1,1.0,2,3,0,0,6,1,1,5
2022-12-14,22200415,Golden State,중위팀,1628978,F,37.81666666666667,4,10,0.4,3,6,0.5,4,4,1.0,0,8.0,8,3,1,0,2,1,15,19
2022-12-14,22200414,Charlotte,중위팀,1630208,0,18.733333333333334,0,0,0.0,0,0,0.0,3,4,0.75,1,2.0,3,1,0,1,1,4,3,3
2022-12-14,22200414,Charlotte,중위팀,1630177,0,16.433333333333334,3,7,0.429,1,2,0.5,2,2,1.0,1,5.0,6,0,0,0,1,1,9,-10
2022-12-14,22200414,Charlotte,중위팀,1630539,0,13.566666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,1,0,0,0,3,0,6
2022-12-14,22200414,Charlotte,중위팀,1629667,0,35.13333333333333,7,9,0.778,3,3,1.0,4,4,1.0,1,5.0,6,1,1,1,0,0,21,-9
2022-12-14,22200414,Charlotte,중위팀,1630163,G,34.083333333333336,9,18,0.5,5,13,0.385,0,0,0.0,0,1.0,1,11,0,0,1,6,23,16
2022-12-14,22200414,Charlotte,중위팀,1626179,G,41.93333333333333,8,28,0.286,2,13,0.154,7,8,0.875,0,5.0,5,2,1,1,0,4,25,-15
2022-12-14,22200414,Charlotte,중위팀,1629023,F,30.9,5,17,0.294,1,7,0.143,2,2,1.0,2,3.0,5,1,2,2,0,3,13,-12
2022-12-14,22200414,Charlotte,중위팀,1626162,F,39.95,10,27,0.37,5,13,0.385,3,5,0.6,1,7.0,8,1,3,1,1,5,28,-4
2022-12-14,22200414,Detroit,하위팀,202709,0,13.666666666666666,0,1,0.0,0,1,0.0,0,0,0.0,0,1.0,1,2,0,0,4,3,0,-14
2022-12-14,22200414,Detroit,하위팀,1628995,0,19.45,4,6,0.667,3,5,0.6,6,6,1.0,0,1.0,1,1,0,2,0,3,17,-10
2022-12-14,22200414,Detroit,하위팀,1630180,0,17.8,2,6,0.333,1,4,0.25,0,1,0.0,0,0.0,0,0,0,0,0,1,5,1
2022-12-14,22200414,Detroit,하위팀,1628963,0,10.15,2,3,0.667,0,0,0.0,0,0,0.0,1,2.0,3,0,0,0,0,1,4,0
2022-12-14,22200414,Detroit,하위팀,202692,0,26.2,8,12,0.667,4,6,0.667,7,8,0.875,0,3.0,3,3,0,1,1,3,27,13
2022-12-14,22200414,Detroit,하위팀,1631093,G,28.966666666666665,5,9,0.556,0,1,0.0,3,4,0.75,1,2.0,3,4,0,0,2,3,13,3
2022-12-14,22200414,Detroit,하위팀,1630165,G,34.03333333333333,9,19,0.474,5,11,0.455,2,5,0.4,1,6.0,7,8,0,0,2,4,25,10
2022-12-14,22200414,Detroit,하위팀,1631105,C,36.38333333333333,2,8,0.25,0,0,0.0,3,4,0.75,6,13.0,19,2,0,3,3,4,7,12
2022-12-14,22200414,Detroit,하위팀,1630191,F,41.333333333333336,8,10,0.8,2,3,0.667,1,2,0.5,3,8.0,11,1,0,2,2,4,19,12
2022-12-14,22200414,Detroit,하위팀,202711,F,37.016666666666666,8,19,0.421,3,9,0.333,5,6,0.833,0,4.0,4,4,0,0,1,3,24,8
2022-12-14,22200419,Miami,상위팀,203473,0,14.55,2,5,0.4,2,4,0.5,1,2,0.5,0,6.0,6,0,0,1,0,2,7,14
2022-12-14,22200415,Golden State,중위팀,1629660,0,12.883333333333333,1,2,0.5,0,1,0.0,0,0,0.0,0,2.0,2,1,0,0,1,1,2,-20
2022-12-14,22200416,Orlando,하위팀,1628365,G,31.616666666666667,8,14,0.571,0,0,0.0,0,0,0.0,3,4.0,7,9,4,1,1,3,16,0
2022-12-14,22200415,Golden State,중위팀,1630237,0,11.633333333333333,1,2,0.5,0,1,0.0,0,0,0.0,0,2.0,2,0,0,0,1,1,2,-18
2022-12-14,22200415,Golden State,중위팀,203210,0,19.116666666666667,4,4,1.0,3,3,1.0,4,6,0.667,2,3.0,5,1,0,1,2,1,15,-5
2022-12-14,22200416,Orlando,하위팀,1629021,C,30.433333333333334,7,9,0.778,3,4,0.75,0,0,0.0,2,3.0,5,0,1,0,2,2,17,5
2022-12-14,22200416,Orlando,하위팀,1631094,F,33.583333333333336,6,16,0.375,2,7,0.286,6,7,0.857,2,4.0,6,6,2,1,2,4,20,15
2022-12-14,22200416,Orlando,하위팀,1629626,F,27.466666666666665,7,13,0.538,3,4,0.75,4,5,0.8,4,3.0,7,2,1,1,0,0,21,10
2022-12-14,22200416,Atlanta,중위팀,203200,0,20.483333333333334,1,1,1.0,0,0,0.0,0,0,0.0,0,0.0,0,2,0,1,0,2,2,3
2022-12-14,22200416,Atlanta,중위팀,1630235,0,13.766666666666667,2,6,0.333,0,2,0.0,0,0,0.0,0,4.0,4,3,0,0,0,0,4,-11
2022-12-14,22200416,Atlanta,중위팀,1630168,0,25.95,4,8,0.5,0,0,0.0,7,8,0.875,5,6.0,11,0,1,0,1,3,15,-6
2022-12-14,22200416,Atlanta,중위팀,1629633,0,4.0,1,2,0.5,0,1,0.0,0,0,0.0,1,1.0,2,0,1,0,2,1,2,-6
2022-12-14,22200416,Atlanta,중위팀,203992,0,31.083333333333332,6,14,0.429,3,9,0.333,2,2,1.0,1,4.0,5,3,0,0,2,3,17,-9
2022-12-14,22200416,Atlanta,중위팀,1629027,G,38.71666666666667,6,15,0.4,1,5,0.2,6,7,0.857,1,2.0,3,16,0,0,5,3,19,-17
2022-12-14,22200416,Atlanta,중위팀,1631100,G,27.383333333333333,6,9,0.667,3,4,0.75,0,0,0.0,1,1.0,2,0,0,1,0,2,15,-6
2022-12-14,22200416,Atlanta,중위팀,203991,C,22.05,8,10,0.8,0,0,0.0,0,0,0.0,2,4.0,6,2,0,0,0,2,16,-5
2022-12-14,22200416,Atlanta,중위팀,1630552,F,18.783333333333335,4,9,0.444,1,5,0.2,0,0,0.0,0,0.0,0,1,0,4,1,2,9,-3
2022-12-14,22200416,Atlanta,중위팀,1629631,F,37.78333333333333,6,14,0.429,4,9,0.444,9,10,0.9,0,6.0,6,3,0,0,2,3,25,5
2022-12-14,22200415,Indiana,중위팀,1630188,0,16.616666666666667,2,8,0.25,0,3,0.0,0,0,0.0,1,5.0,6,4,0,3,2,4,4,3
2022-12-14,22200415,Indiana,중위팀,204456,0,16.066666666666666,1,4,0.25,0,0,0.0,3,3,1.0,0,3.0,3,9,1,0,2,0,5,15
2022-12-14,22200415,Indiana,중위팀,1629052,0,20.266666666666666,4,8,0.5,0,2,0.0,3,4,0.75,0,2.0,2,0,3,1,1,2,11,15
2022-12-14,22200415,Indiana,중위팀,1631097,0,36.35,8,14,0.571,4,7,0.571,4,4,1.0,0,6.0,6,3,1,0,1,5,24,34
2022-12-14,22200415,Indiana,중위팀,1630169,G,34.35,9,17,0.529,5,10,0.5,6,7,0.857,2,2.0,4,6,1,2,6,3,29,-2
2022-12-14,22200415,Indiana,중위팀,1629614,G,30.883333333333333,4,6,0.667,0,1,0.0,0,0,0.0,0,3.0,3,3,1,0,1,3,8,-7
2022-12-14,22200415,Indiana,중위팀,1626167,C,31.383333333333333,8,11,0.727,2,3,0.667,3,5,0.6,0,2.0,2,3,2,1,2,5,21,3
2022-12-14,22200415,Indiana,중위팀,1630174,F,19.516666666666666,2,7,0.286,2,5,0.4,0,0,0.0,1,2.0,3,1,0,1,0,1,6,-10
2022-12-14,22200415,Indiana,중위팀,1627741,F,34.56666666666667,6,12,0.5,3,8,0.375,2,2,1.0,1,4.0,5,1,1,0,2,2,17,-21
2022-12-14,22200415,Golden State,중위팀,1630541,0,22.95,5,6,0.833,2,3,0.667,1,1,1.0,0,1.0,1,3,0,0,1,2,13,-2
2022-12-14,22200415,Golden State,중위팀,1630228,0,24.366666666666667,4,13,0.308,0,1,0.0,1,2,0.5,5,3.0,8,1,1,2,3,3,9,2
2022-12-14,22200419,Miami,상위팀,1629130,0,22.816666666666666,4,8,0.5,4,8,0.5,2,2,1.0,1,0.0,1,3,0,0,1,2,14,14
2022-12-14,22200414,Charlotte,중위팀,203486,C,34.266666666666666,5,8,0.625,0,0,0.0,2,4,0.5,11,7.0,18,3,0,0,1,3,12,-10
2022-12-14,22200419,Oklahoma City,하위팀,1631114,F,30.716666666666665,6,10,0.6,2,4,0.5,0,0,0.0,0,5.0,5,2,0,2,1,2,14,-1
2022-12-14,22200422,Denver,상위팀,1628427,0,1.7333333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,1,1,0,-3
2022-12-14,22200422,Denver,상위팀,1628432,0,1.7333333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,-3
2022-12-14,22200422,Denver,상위팀,1630192,0,1.7333333333333334,0,0,0.0,0,0,0.0,2,2,1.0,1,1.0,2,0,0,0,0,0,2,-3
2022-12-14,22200422,Denver,상위팀,201599,0,13.216666666666667,2,3,0.667,0,0,0.0,0,0,0.0,0,2.0,2,0,0,1,1,3,4,-12
2022-12-14,22200422,Denver,상위팀,201145,0,15.2,5,6,0.833,0,0,0.0,0,0,0.0,1,4.0,5,1,0,1,1,1,10,-5
2022-12-14,22200422,Denver,상위팀,1630538,0,28.233333333333334,8,11,0.727,2,5,0.4,5,6,0.833,0,2.0,2,6,0,1,3,4,23,-1
2022-12-14,22200422,Denver,상위팀,1627750,G,30.25,2,6,0.333,1,3,0.333,0,0,0.0,0,4.0,4,6,0,0,0,2,5,19
2022-12-14,22200422,Denver,상위팀,203484,G,30.65,4,11,0.364,0,2,0.0,3,4,0.75,1,4.0,5,3,2,1,0,1,11,23
2022-12-14,22200422,Denver,상위팀,203999,C,33.05,17,20,0.85,0,2,0.0,9,10,0.9,2,12.0,14,8,5,1,8,2,43,28
